id	name	source	features	aliases
ftr33486	multiple inositol-polyphosphate phosphatase (EC 3.1.3.62)	KEGG	null	KEGG:inositol (1,3,4,5)-tetrakisphosphate 3-phosphatase (EC 3.1.3.62);KEGG:inositol 1,3,4,5-tetrakisphosphate 3-phosphomonoesterase (EC 3.1.3.62);KEGG:inositol 1,3,4,5-tetrakisphosphate-5-phosphomonoesterase (EC 3.1.3.62);KEGG:inositol tetrakisphosphate phosphomonoesterase (EC 3.1.3.62);KEGG:inositol-1,3,4,5-tetrakisphosphate 3-phosphatase (EC 3.1.3.62);KEGG:MIPP (EC 3.1.3.62)
ftr33487	2-carboxy-D-arabinitol-1-phosphatase (EC 3.1.3.63)	KEGG	null	KEGG:2-carboxyarabinitol 1-phosphatase (EC 3.1.3.63);KEGG:2-carboxy-D-arabinitol 1-phosphate phosphohydrolase (EC 3.1.3.63)
ftr33488	phosphatidylinositol-3-phosphatase (EC 3.1.3.64)	KEGG	null	KEGG:inositol-1,3-bisphosphate 3-phosphatase (EC 3.1.3.64);KEGG:inositol 1,3-bisphosphate phosphatase (EC 3.1.3.64);KEGG:inositol-polyphosphate 3-phosphatase (EC 3.1.3.64);KEGG:D-myo-inositol-1,3-bisphosphate 3-phosphohydrolase (EC 3.1.3.64);KEGG:phosphatidyl-3-phosphate 3-phosphohydrolase (EC 3.1.3.64)
ftr33490	phosphatidylinositol-3,4-bisphosphate 4-phosphatase (EC 3.1.3.66)	KEGG	null	KEGG:inositol-3,4-bisphosphate 4-phosphatase (EC 3.1.3.66);KEGG:D-myo-inositol-3,4-bisphosphate 4-phosphohydrolase (EC 3.1.3.66);KEGG:phosphoinositide 4-phosphatase (EC 3.1.3.66);KEGG:inositol polyphosphate 4-phosphatase (EC 3.1.3.66);KEGG:D-myo-inositol-3,4-bisphosphate 4-phosphohydrolase (EC 3.1.3.66);KEGG:inositol polyphosphate 4-phosphatase type II (EC 3.1.3.66)
ftr33491	phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase (EC 3.1.3.67)	KEGG	null	KEGG:PTEN, MMAC1 (EC 3.1.3.67);KEGG:phosphatidylinositol-3,4,5-trisphosphate 3-phosphohydrolase (EC 3.1.3.67)
ftr33492	2-deoxyglucose-6-phosphatase (EC 3.1.3.68)	KEGG	null	KEGG:2-deoxyglucose-6-phosphate phosphatase (EC 3.1.3.68)
ftr33493	glucosylglycerol 3-phosphatase (EC 3.1.3.69)	KEGG	null	KEGG:salt tolerance protein A, StpA (EC 3.1.3.69)
ftr33495	mannosyl-3-phosphoglycerate phosphatase (EC 3.1.3.70)	KEGG	null	null
ftr33496	2-phosphosulfolactate phosphatase (EC 3.1.3.71)	KEGG	null	KEGG:(2R)-phosphosulfolactate phosphohydrolase (EC 3.1.3.71);KEGG:ComB phosphatase (EC 3.1.3.71)
ftr33497	5-phytase (EC 3.1.3.72)	KEGG	null	null
ftr33499	pyridoxal phosphatase (EC 3.1.3.74)	KEGG	null	KEGG:vitamine B6 (pyridoxine) phosphatase (EC 3.1.3.74);KEGG:PLP phosphatase (EC 3.1.3.74);KEGG:vitamin B6-phosphate phosphatase (EC 3.1.3.74);KEGG:PNP phosphatase (EC 3.1.3.74)
ftr33500	phosphoethanolamine/phosphocholine phosphatase (EC 3.1.3.75)	KEGG	null	KEGG:PHOSPHO1 (EC 3.1.3.75);KEGG:3X11A (EC 3.1.3.75)
ftr33501	lipid-phosphate phosphatase (EC 3.1.3.76)	KEGG	null	KEGG:hydroxy fatty acid phosphatase (EC 3.1.3.76);KEGG:dihydroxy fatty acid phosphatase (EC 3.1.3.76);KEGG:hydroxy lipid phosphatase (EC 3.1.3.76);KEGG:sEH (ambiguous) (EC 3.1.3.76);KEGG:soluble epoxide hydrolase (ambiguous) (EC 3.1.3.76)
ftr33503	phosphatidylinositol-4,5-bisphosphate 4-phosphatase (EC 3.1.3.78)	KEGG	null	KEGG:phosphatidylinositol-4,5-bisphosphate 4-phosphatase I (EC 3.1.3.78);KEGG:phosphatidylinositol-4,5-bisphosphate 4-phosphatase II (EC 3.1.3.78);KEGG:type I PtdIns-4,5-P2 4-Ptase (EC 3.1.3.78);KEGG:type II PtdIns-4,5-P2 4-Ptase (EC 3.1.3.78);KEGG:IpgD (EC 3.1.3.78);KEGG:PtdIns-4,5-P2 4-phosphatase type I (EC 3.1.3.78);KEGG:PtdIns-4,5-P2 4-phosphatase type II (EC 3.1.3.78);KEGG:type I phosphatidylinositol-4,5-bisphosphate 4-phosphatase (EC 3.1.3.78);KEGG:type 1 4-phosphatase (EC 3.1.3.78)
ftr33504	mannosylfructose-phosphate phosphatase (EC 3.1.3.79)	KEGG	null	KEGG:mannosylfructose-6-phosphate phosphatase (EC 3.1.3.79);KEGG:MFPP (EC 3.1.3.79)
ftr33505	3-phytase (EC 3.1.3.8)	KEGG	null	KEGG:1-phytase (EC 3.1.3.8);KEGG:phytase (EC 3.1.3.8);KEGG:phytate 1-phosphatase (EC 3.1.3.8);KEGG:phytate 6-phosphatase (EC 3.1.3.8)
ftr33506	2,3-bisphosphoglycerate 3-phosphatase (EC 3.1.3.80)	KEGG	null	KEGG:MIPP1 (EC 3.1.3.80);KEGG:2,3-BPG 3-phosphatase (EC 3.1.3.80)
ftr33507	diacylglycerol diphosphate phosphatase (EC 3.1.3.81)	KEGG	null	KEGG:DGPP phosphatase (EC 3.1.3.81);KEGG:DGPP phosphohydrolase (EC 3.1.3.81);KEGG:DPP1 (EC 3.1.3.81);KEGG:DPPL1 (EC 3.1.3.81);KEGG:DPPL2 (EC 3.1.3.81);KEGG:PAP2 (EC 3.1.3.81);KEGG:pyrophosphate phosphatase (EC 3.1.3.81)
ftr33508	D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase (EC 3.1.3.82)	KEGG	null	KEGG:gmhB (gene name) (EC 3.1.3.82);KEGG:yaeD (gene name) (EC 3.1.3.82)
ftr33509	D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphatase (EC 3.1.3.83)	KEGG	null	KEGG:gmhB (gene name) (EC 3.1.3.83)
ftr33511	glucosyl-3-phosphoglycerate phosphatase (EC 3.1.3.85)	KEGG	null	KEGG:GpgP protein (EC 3.1.3.85)
ftr33512	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase (EC 3.1.3.86)	KEGG	null	KEGG:SHIP1 (EC 3.1.3.86);KEGG:SHIP2 (EC 3.1.3.86);KEGG:SHIP (EC 3.1.3.86);KEGG:p150Ship (EC 3.1.3.86)
ftr33513	glucose-6-phosphatase (EC 3.1.3.9)	KEGG	null	KEGG:glucose 6-phosphate phosphatase (EC 3.1.3.9)
ftr33520	phosphoinositide phospholipase C (EC 3.1.4.11)	KEGG	null	KEGG:triphosphoinositide phosphodiesterase (EC 3.1.4.11);KEGG:phosphoinositidase C (EC 3.1.4.11);KEGG:1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase (EC 3.1.4.11);KEGG:monophosphatidylinositol phosphodiesterase (EC 3.1.4.11);KEGG:phosphatidylinositol phospholipase C (EC 3.1.4.11);KEGG:PI-PLC (EC 3.1.4.11);KEGG:1-phosphatidyl-D-myo-inositol-4,5-bisphosphate inositoltrisphosphohydrolase (EC 3.1.4.11)
ftr33521	sphingomyelin phosphodiesterase (EC 3.1.4.12)	KEGG	null	KEGG:neutral sphingomyelinase (EC 3.1.4.12)
ftr33522	serine-ethanolaminephosphate phosphodiesterase (EC 3.1.4.13)	KEGG	null	KEGG:serine ethanolamine phosphodiester phosphodiesterase (EC 3.1.4.13);KEGG:SEP diesterase (EC 3.1.4.13)
ftr33524	adenylyl-[glutamate---ammonia ligase] hydrolase (EC 3.1.4.15)	KEGG	null	KEGG:adenylyl-[glutamine-synthetase]hydrolase (EC 3.1.4.15);KEGG:adenylyl(glutamine synthetase) hydrolase (EC 3.1.4.15)
ftr33526	3',5'-cyclic-nucleotide phosphodiesterase (EC 3.1.4.17)	KEGG	null	KEGG:cyclic 3',5'-mononucleotide phosphodiesterase (EC 3.1.4.17);KEGG:PDE (EC 3.1.4.17);KEGG:cyclic 3',5'-nucleotide phosphodiesterase (EC 3.1.4.17);KEGG:cyclic 3',5'-phosphodiesterase (EC 3.1.4.17);KEGG:3',5'-nucleotide phosphodiesterase (EC 3.1.4.17);KEGG:3':5'-cyclic nucleotide 5'-nucleotidohydrolase (EC 3.1.4.17);KEGG:3',5'-cyclonucleotide phosphodiesterase (EC 3.1.4.17);KEGG:cyclic nucleotide phosphodiesterase (EC 3.1.4.17);KEGG:3', 5'-cyclic nucleoside monophosphate phosphodiesterase (EC 3.1.4.17);KEGG:3': 5'-monophosphate phosphodiesterase (cyclic CMP) (EC 3.1.4.17);KEGG:cytidine 3':5'-monophosphate phosphodiesterase (cyclic CMP) (EC 3.1.4.17);KEGG:cyclic 3',5-nucleotide monophosphate phosphodiesterase (EC 3.1.4.17);KEGG:nucleoside 3',5'-cyclic phosphate diesterase (EC 3.1.4.17);KEGG:nucleoside-3',5-monophosphate phosphodiesterase (EC 3.1.4.17)
ftr33529	glycerophosphocholine phosphodiesterase (EC 3.1.4.2)	KEGG	null	KEGG:glycerophosphinicocholine diesterase (EC 3.1.4.2);KEGG:glycerylphosphorylcholinediesterase (EC 3.1.4.2);KEGG:sn-glycero-3-phosphorylcholine diesterase (EC 3.1.4.2);KEGG:glycerolphosphorylcholine phosphodiesterase (EC 3.1.4.2);KEGG:glycerophosphohydrolase (EC 3.1.4.2)
ftr33540	phospholipase C (EC 3.1.4.3)	KEGG	null	KEGG:lipophosphodiesterase I (EC 3.1.4.3);KEGG:lecithinase C (EC 3.1.4.3);KEGG:Clostridium welchii alpha-toxin (EC 3.1.4.3);KEGG:Clostridium oedematiens beta- and gamma-toxins (EC 3.1.4.3);KEGG:lipophosphodiesterase C (EC 3.1.4.3);KEGG:phosphatidase C (EC 3.1.4.3);KEGG:heat-labile hemolysin (EC 3.1.4.3);KEGG:alpha-toxin (EC 3.1.4.3)
ftr33546	3',5'-cyclic-GMP phosphodiesterase (EC 3.1.4.35)	KEGG	null	KEGG:guanosine cyclic 3',5'-phosphate phosphodiesterase (EC 3.1.4.35);KEGG:cyclic GMP phosphodiesterase (EC 3.1.4.35);KEGG:cyclic 3',5'-GMP phosphodiesterase (EC 3.1.4.35);KEGG:cyclic guanosine 3',5'-monophosphate phosphodiesterase (EC 3.1.4.35);KEGG:cyclic guanosine 3',5'-phosphate phosphodiesterase (EC 3.1.4.35);KEGG:cGMP phosphodiesterase (EC 3.1.4.35);KEGG:cGMP-PDE (EC 3.1.4.35);KEGG:cyclic guanosine 3',5'-phosphate phosphodiesterase (EC 3.1.4.35)
ftr33548	2',3'-cyclic-nucleotide 3'-phosphodiesterase (EC 3.1.4.37)	KEGG	null	KEGG:cyclic-CMP phosphodiesterase (EC 3.1.4.37);KEGG:2',3'-cyclic AMP phosphodiesterase (EC 3.1.4.37);KEGG:cyclic 2',3'-nucleotide 3'-phosphodiesterase (EC 3.1.4.37);KEGG:cyclic 2',3'-nucleotide phosphodiesterase (EC 3.1.4.37);KEGG:2',3'-cyclic nucleoside monophosphate phosphodiesterase (EC 3.1.4.37);KEGG:2',3'-cyclic nucleotide 3'-phosphohydrolase (EC 3.1.4.37);KEGG:CNPase (EC 3.1.4.37);KEGG:2',3'-cyclic nucleotide phosphohydrolase (EC 3.1.4.37);KEGG:2':3'-cyclic nucleotide 3'-phosphodiesterase (EC 3.1.4.37);KEGG:2':3'-CNMP-3'-ase (EC 3.1.4.37)
ftr33549	glycerophosphocholine cholinephosphodiesterase (EC 3.1.4.38)	KEGG	null	KEGG:L-3-glycerylphosphinicocholine cholinephosphohydrolase (EC 3.1.4.38)
ftr33550	alkylglycerophosphoethanolamine phosphodiesterase (EC 3.1.4.39)	KEGG	null	KEGG:lysophospholipase D (EC 3.1.4.39)
ftr33551	phospholipase D (EC 3.1.4.4)	KEGG	null	KEGG:lipophosphodiesterase II (EC 3.1.4.4);KEGG:lecithinase D (EC 3.1.4.4);KEGG:choline phosphatase (EC 3.1.4.4)
ftr33552	CMP-N-acylneuraminate phosphodiesterase (EC 3.1.4.40)	KEGG	null	KEGG:CMP-sialate hydrolase (EC 3.1.4.40);KEGG:CMP-sialic acid hydrolase (EC 3.1.4.40);KEGG:CMP-N-acylneuraminic acid hydrolase (EC 3.1.4.40);KEGG:cytidine monophosphosialic hydrolase (EC 3.1.4.40);KEGG:cytidine monophosphosialate hydrolase (EC 3.1.4.40);KEGG:cytidine monophosphate-N-acetylneuraminic acid hydrolase (EC 3.1.4.40);KEGG:CMP-N-acetylneuraminate hydrolase (EC 3.1.4.40)
ftr33553	sphingomyelin phosphodiesterase D (EC 3.1.4.41)	KEGG	null	KEGG:sphingomyelinase D (EC 3.1.4.41)
ftr33554	glycerol-1,2-cyclic-phosphate 2-phosphodiesterase (EC 3.1.4.42)	KEGG	null	KEGG:rac-glycerol 1:2-cyclic phosphate 2-phosphodiesterase (EC 3.1.4.42)
ftr33555	glycerophosphoinositol inositolphosphodiesterase (EC 3.1.4.43)	KEGG	null	KEGG:1,2-cyclic-inositol-phosphate phosphodiesterase (EC 3.1.4.43);KEGG:D-myo-inositol 1:2-cyclic phosphate 2-phosphohydrolase (EC 3.1.4.43);KEGG:D-inositol 1,2-cyclic phosphate 2-phosphohydrolase (EC 3.1.4.43);KEGG:D-myo-inositol 1,2-cyclic phosphate 2-phosphohydrolase (EC 3.1.4.43);KEGG:1-D-myo-inositol-1,2-cyclic-phosphate 2-inositolphosphohydrolase (EC 3.1.4.43);KEGG:inositol-1,2-cyclic-phosphate 2-inositolphosphohydrolase (EC 3.1.4.43)
ftr33556	glycerophosphoinositol glycerophosphodiesterase (EC 3.1.4.44)	KEGG	null	KEGG:sn-glycero(3)phosphoinositol glycerophosphohydrolase (EC 3.1.4.44);KEGG:sn-glycero-3-phospho-1-inositol glycerophosphohydrolase (EC 3.1.4.44)
ftr33557	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase (EC 3.1.4.45)	KEGG	null	KEGG:alpha-N-acetylglucosaminyl phosphodiesterase (EC 3.1.4.45);KEGG:lysosomal alpha-N-acetylglucosaminidase (EC 3.1.4.45);KEGG:phosphodiester glycosidase (EC 3.1.4.45);KEGG:alpha-N-acetyl-D-glucosamine-1-phosphodiester N-acetylglucosaminidase (EC 3.1.4.45);KEGG:2-acetamido-2-deoxy-alpha-D-glucose 1-phosphodiester acetamidodeoxyglucohydrolase (EC 3.1.4.45)
ftr33560	dolichylphosphate-glucose phosphodiesterase (EC 3.1.4.48)	KEGG	null	KEGG:dolichol phosphoglucose phosphodiesterase (EC 3.1.4.48);KEGG:Dol-P-Glc phosphodiesterase (EC 3.1.4.48)
ftr33561	dolichylphosphate-mannose phosphodiesterase (EC 3.1.4.49)	KEGG	null	KEGG:mannosylphosphodolichol phosphodiesterase (EC 3.1.4.49)
ftr33563	glycosylphosphatidylinositol phospholipase D (EC 3.1.4.50)	KEGG	null	KEGG:GPI-PLD (EC 3.1.4.50);KEGG:glycoprotein phospholipase D (EC 3.1.4.50);KEGG:phosphatidylinositol phospholipase D (EC 3.1.4.50);KEGG:phosphatidylinositol-specific phospholipase D (EC 3.1.4.50)
ftr33564	glucose-1-phospho-D-mannosylglycoprotein phosphodiesterase (EC 3.1.4.51)	KEGG	null	KEGG:alpha-glucose-1-phosphate phosphodiesterase (EC 3.1.4.51)
ftr33565	cyclic-guanylate-specific phosphodiesterase (EC 3.1.4.52)	KEGG	null	KEGG:cyclic bis(3->5')diguanylate phosphodiesterase (EC 3.1.4.52);KEGG:c-di-GMP-specific phosphodiesterase (EC 3.1.4.52);KEGG:c-di-GMP phosphodiesterase (EC 3.1.4.52);KEGG:phosphodiesterase (EC 3.1.4.52);KEGG:phosphodiesterase A1 (EC 3.1.4.52);KEGG:PDEA1 (EC 3.1.4.52);KEGG:VieA (EC 3.1.4.52)
ftr33566	3',5'-cyclic-AMP phosphodiesterase (EC 3.1.4.53)	KEGG	null	KEGG:cAMP-specific phosphodiesterase (EC 3.1.4.53);KEGG:cAMP-specific PDE (EC 3.1.4.53);KEGG:PDE1 (EC 3.1.4.53);KEGG:PDE2A (EC 3.1.4.53);KEGG:PDE2B (EC 3.1.4.53);KEGG:PDE4 (EC 3.1.4.53);KEGG:PDE7 (EC 3.1.4.53);KEGG:PDE8 (EC 3.1.4.53);KEGG:PDEB1 (EC 3.1.4.53);KEGG:PDEB2 (EC 3.1.4.53)
ftr33572	arylsulfatase (EC 3.1.6.1)	KEGG	null	KEGG:sulfatase (EC 3.1.6.1);KEGG:nitrocatechol sulfatase (EC 3.1.6.1);KEGG:phenolsulfatase (EC 3.1.6.1);KEGG:phenylsulfatase (EC 3.1.6.1);KEGG:p-nitrophenyl sulfatase (EC 3.1.6.1);KEGG:arylsulfohydrolase (EC 3.1.6.1);KEGG:4-methylumbelliferyl sulfatase (EC 3.1.6.1);KEGG:estrogen sulfatase (EC 3.1.6.1)
ftr33573	chondro-6-sulfatase (EC 3.1.6.10)	KEGG	null	KEGG:4-deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine-6-sulfate 6-sulfohydrolase (EC 3.1.6.10)
ftr33574	disulfoglucosamine-6-sulfatase (EC 3.1.6.11)	KEGG	null	KEGG:N-sulfoglucosamine-6-sulfatase (EC 3.1.6.11);KEGG:6,N-disulfoglucosamine 6-O-sulfohydrolase (EC 3.1.6.11);KEGG:N,6-O-disulfo-D-glucosamine 6-sulfohydrolase (EC 3.1.6.11)
ftr33575	N-acetylgalactosamine-4-sulfatase (EC 3.1.6.12)	KEGG	null	KEGG:chondroitinsulfatase (EC 3.1.6.12);KEGG:chondroitinase (EC 3.1.6.12);KEGG:arylsulfatase B (EC 3.1.6.12);KEGG:acetylgalactosamine 4-sulfatase (EC 3.1.6.12);KEGG:N-acetylgalactosamine 4-sulfate sulfohydrolase (EC 3.1.6.12)
ftr33576	iduronate-2-sulfatase (EC 3.1.6.13)	KEGG	null	KEGG:chondroitinsulfatase (EC 3.1.6.13);KEGG:idurono-2-sulfatase (EC 3.1.6.13);KEGG:iduronide-2-sulfate sulfatase (EC 3.1.6.13);KEGG:L-iduronosulfatase (EC 3.1.6.13);KEGG:L-idurono sulfate sulfatase (EC 3.1.6.13);KEGG:iduronate sulfatase (EC 3.1.6.13);KEGG:sulfo-L-iduronate sulfatase (EC 3.1.6.13);KEGG:L-iduronate 2-sulfate sulfatase (EC 3.1.6.13);KEGG:sulfoiduronate sulfohydrolase (EC 3.1.6.13);KEGG:2-sulfo-L-iduronate 2-sulfatase (EC 3.1.6.13);KEGG:iduronate-2-sulfate sulfatase (EC 3.1.6.13);KEGG:iduronate sulfate sulfatase (EC 3.1.6.13)
ftr33577	N-acetylglucosamine-6-sulfatase (EC 3.1.6.14)	KEGG	null	KEGG:chondroitinsulfatase (EC 3.1.6.14);KEGG:O,N-disulfate O-sulfohydrolase (EC 3.1.6.14);KEGG:acetylglucosamine 6-sulfatase (EC 3.1.6.14);KEGG:N-acetylglucosamine 6-sulfate sulfatase (EC 3.1.6.14);KEGG:acetylglucosamine 6-sulfatase (EC 3.1.6.14);KEGG:2-acetamido-2-deoxy-D-glucose 6-sulfate sulfatase (EC 3.1.6.14)
ftr33579	monomethyl-sulfatase (EC 3.1.6.16)	KEGG	null	null
ftr33580	D-lactate-2-sulfatase (EC 3.1.6.17)	KEGG	null	KEGG:(S)-2-O-sulfolactate 2-sulfohydrolase (incorrect stereochemistry) (EC 3.1.6.17)
ftr33581	glucuronate-2-sulfatase (EC 3.1.6.18)	KEGG	null	KEGG:glucurono-2-sulfatase (EC 3.1.6.18)
ftr33582	steryl-sulfatase (EC 3.1.6.2)	KEGG	null	KEGG:arylsulfatase (EC 3.1.6.2);KEGG:steroid sulfatase (EC 3.1.6.2);KEGG:sterol sulfatase (EC 3.1.6.2);KEGG:dehydroepiandrosterone sulfate sulfatase (EC 3.1.6.2);KEGG:arylsulfatase C (EC 3.1.6.2);KEGG:steroid 3-sulfatase (EC 3.1.6.2);KEGG:steroid sulfate sulfohydrolase (EC 3.1.6.2);KEGG:dehydroepiandrosterone sulfatase (EC 3.1.6.2);KEGG:pregnenolone sulfatase (EC 3.1.6.2);KEGG:phenolic steroid sulfatase (EC 3.1.6.2);KEGG:3-beta-hydroxysteroid sulfate sulfatase (EC 3.1.6.2)
ftr33583	glycosulfatase (EC 3.1.6.3)	KEGG	null	KEGG:glucosulfatase (EC 3.1.6.3)
ftr33584	N-acetylgalactosamine-6-sulfatase (EC 3.1.6.4)	KEGG	null	KEGG:chondroitin sulfatase (EC 3.1.6.4);KEGG:chondroitinase (EC 3.1.6.4);KEGG:galactose-6-sulfate sulfatase (EC 3.1.6.4);KEGG:acetylgalactosamine 6-sulfatase (EC 3.1.6.4);KEGG:N-acetylgalactosamine-6-sulfate sulfatase (EC 3.1.6.4);KEGG:N-acetylgalactosamine 6-sulfatase (EC 3.1.6.4)
ftr33588	cerebroside-sulfatase (EC 3.1.6.8)	KEGG	null	KEGG:arylsulfatase A (EC 3.1.6.8);KEGG:cerebroside sulfate sulfatase (EC 3.1.6.8)
ftr33589	chondro-4-sulfatase (EC 3.1.6.9)	KEGG	null	KEGG:chondroitin-4-sulfatase (EC 3.1.6.9);KEGG:4-deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine-4-sulfate 4-sulfohydrolase (EC 3.1.6.9)
ftr33590	prenyl-diphosphatase (EC 3.1.7.1)	KEGG	null	KEGG:prenyl-pyrophosphatase (EC 3.1.7.1);KEGG:prenol pyrophosphatase (EC 3.1.7.1);KEGG:prenylphosphatase (EC 3.1.7.1)
ftr33591	(13E)-labda-7,13-dien-15-ol synthase (EC 3.1.7.10)	KEGG	null	KEGG:labda-7,13E-dien-15-ol synthase (EC 3.1.7.10)
ftr33593	monoterpenyl-diphosphatase (EC 3.1.7.3)	KEGG	null	KEGG:bornyl pyrophosphate hydrolase (EC 3.1.7.3);KEGG:monoterpenyl-pyrophosphatase (EC 3.1.7.3)
ftr33594	sclareol cyclase (EC 3.1.7.4)	KEGG	null	KEGG:geranylgeranyl pyrophosphate:sclareol cyclase (EC 3.1.7.4);KEGG:geranylgeranyl pyrophosphate-sclareol cyclase (EC 3.1.7.4);KEGG:GGPP:sclareol cyclase (EC 3.1.7.4)
ftr33595	geranylgeranyl diphosphate diphosphatase (EC 3.1.7.5)	KEGG	null	KEGG:geranylgeranyl diphosphate phosphatase (EC 3.1.7.5)
ftr33596	farnesyl diphosphatase (EC 3.1.7.6)	KEGG	null	KEGG:FPP phosphatase (EC 3.1.7.6)
ftr33597	drimenol cyclase (EC 3.1.7.7)	KEGG	null	KEGG:farnesyl pyrophosphate:drimenol cyclase (EC 3.1.7.7)
ftr33598	tuberculosinol synthase (EC 3.1.7.8)	KEGG	null	KEGG:Rv3378c (EC 3.1.7.8)
ftr33599	isotuberculosinol synthase (EC 3.1.7.9)	KEGG	null	KEGG:Rv3378c (EC 3.1.7.9)
ftr33600	aryldialkylphosphatase (EC 3.1.8.1)	KEGG	null	KEGG:organophosphate hydrolase (EC 3.1.8.1);KEGG:paraoxonase (EC 3.1.8.1);KEGG:A-esterase (EC 3.1.8.1);KEGG:aryltriphosphatase (EC 3.1.8.1);KEGG:organophosphate esterase (EC 3.1.8.1);KEGG:esterase B1 (EC 3.1.8.1);KEGG:esterase E4 (EC 3.1.8.1);KEGG:paraoxon esterase (EC 3.1.8.1);KEGG:pirimiphos-methyloxon esterase (EC 3.1.8.1);KEGG:OPA anhydrase (EC 3.1.8.1);KEGG:organophosphorus hydrolase (EC 3.1.8.1);KEGG:phosphotriesterase (EC 3.1.8.1);KEGG:paraoxon hydrolase (EC 3.1.8.1);KEGG:OPH (EC 3.1.8.1);KEGG:organophosphorus acid anhydrase (EC 3.1.8.1)
ftr33601	diisopropyl-fluorophosphatase (EC 3.1.8.2)	KEGG	null	KEGG:DFPase (EC 3.1.8.2);KEGG:tabunase (EC 3.1.8.2);KEGG:somanase (EC 3.1.8.2);KEGG:organophosphorus acid anhydrolase (EC 3.1.8.2);KEGG:organophosphate acid anhydrase (EC 3.1.8.2);KEGG:OPA anhydrase (EC 3.1.8.2);KEGG:diisopropylphosphofluoridase (EC 3.1.8.2);KEGG:dialkylfluorophosphatase (EC 3.1.8.2);KEGG:diisopropyl phosphorofluoridate hydrolase (EC 3.1.8.2);KEGG:isopropylphosphorofluoridase (EC 3.1.8.2);KEGG:diisopropylfluorophosphonate dehalogenase (EC 3.1.8.2)
ftr33602	N-sulfoglucosamine sulfohydrolase (EC 3.10.1.1)	KEGG	null	KEGG:sulfoglucosamine sulfamidase (EC 3.10.1.1);KEGG:heparin sulfamidase (EC 3.10.1.1);KEGG:2-desoxy-D-glucoside-2-sulphamate sulphohydrolase (sulphamate sulphohydrolase) (EC 3.10.1.1)
ftr33603	cyclamate sulfohydrolase (EC 3.10.1.2)	KEGG	null	KEGG:cyclamate sulfamatase (EC 3.10.1.2);KEGG:cyclamate sulfamidase (EC 3.10.1.2);KEGG:cyclohexylsulfamate sulfamidase (EC 3.10.1.2)
ftr33605	phosphonoacetate hydrolase (EC 3.11.1.2)	KEGG	null	null
ftr33606	phosphonopyruvate hydrolase (EC 3.11.1.3)	KEGG	null	KEGG:PPH (EC 3.11.1.3)
ftr33607	trithionate hydrolase (EC 3.12.1.1)	KEGG	null	null
ftr33608	UDP-sulfoquinovose synthase (EC 3.13.1.1)	KEGG	null	KEGG:sulfite:UDP-glucose sulfotransferase (EC 3.13.1.1);KEGG:UDPsulfoquinovose synthase (EC 3.13.1.1)
ftr33610	2'-hydroxybiphenyl-2-sulfinate desulfinase (EC 3.13.1.3)	KEGG	null	KEGG:gene dszB-encoded hydrolase (EC 3.13.1.3);KEGG:2-(2-hydroxyphenyl) benzenesulfinate:H2O hydrolase (EC 3.13.1.3);KEGG:DszB (EC 3.13.1.3);KEGG:HBPSi desulfinase (EC 3.13.1.3);KEGG:2-(2-hydroxyphenyl) benzenesulfinate sulfohydrolase (EC 3.13.1.3);KEGG:HPBS desulfinase (EC 3.13.1.3);KEGG:2-(2-hydroxyphenyl)benzenesulfinate hydrolase (EC 3.13.1.3);KEGG:2-(2'-hydroxyphenyl)benzenesulfinate desulfinase (EC 3.13.1.3);KEGG:2-(2-hydroxyphenyl)benzenesulfinate desulfinase (EC 3.13.1.3)
ftr33613	alpha-amylase (EC 3.2.1.1)	KEGG	null	KEGG:glycogenase (EC 3.2.1.1);KEGG:alpha amylase, alpha-amylase (EC 3.2.1.1);KEGG:endoamylase (EC 3.2.1.1);KEGG:Taka-amylase A (EC 3.2.1.1);KEGG:1,4-alpha-D-glucan glucanohydrolase (EC 3.2.1.1)
ftr33618	keratan-sulfate endo-1,4-beta-galactosidase (EC 3.2.1.103)	KEGG	null	KEGG:endo-beta-galactosidase (EC 3.2.1.103);KEGG:keratan sulfate endogalactosidase (EC 3.2.1.103);KEGG:keratanase (EC 3.2.1.103);KEGG:keratan-sulfate 1,4-beta-D-galactanohydrolase (EC 3.2.1.103)
ftr33619	steryl-beta-glucosidase (EC 3.2.1.104)	KEGG	null	null
ftr33620	3alpha(S)-strictosidine beta-glucosidase (EC 3.2.1.105)	KEGG	null	null
ftr33621	mannosyl-oligosaccharide glucosidase (EC 3.2.1.106)	KEGG	null	KEGG:Glc3Man9NAc2 oligosaccharide glucosidase (EC 3.2.1.106);KEGG:trimming glucosidase I (EC 3.2.1.106)
